Make,Sensor,Datalogger,Serial,Station,Location,Azimuth,Method,Dip,Depth,Start Date,End Date
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0504,085D,20,353,,0,0,1988-01-03T00:00:00Z,1988-05-03T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0504,924B,20,308,,0,0,1988-09-19T00:00:00Z,2000-11-23T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0505,087C,20,310,,0,0,1981-12-16T00:00:00Z,1993-07-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0505,943A,20,332,,0,0,1994-02-25T00:00:00Z,1996-02-23T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0506,912A,20,137,,0,0,1981-08-19T00:00:00Z,1984-02-01T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0506,603A,20,265,,0,0,1984-10-10T00:00:00Z,1994-04-19T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0506,123B,20,318,,0,0,1994-10-11T00:00:00Z,2000-09-11T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0507,607A,20,203,,0,0,1982-01-22T00:00:00Z,1986-05-14T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0507,602B,20,308,,0,0,1986-07-29T00:00:00Z,1994-04-19T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0507,903B,20,110,,0,0,1994-06-28T00:00:00Z,2004-11-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0508,078A,20,329,,0,0,1982-05-28T00:00:00Z,1990-06-29T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0508,070A,20,231,,0,0,1992-10-10T00:00:00Z,1994-02-21T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0508,508A,20,129,,0,0,1994-07-31T00:00:00Z,2004-03-19T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0509,606A,20,324,,0,0,1983-03-22T00:00:00Z,1987-11-20T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0509,051B,20,350,,0,0,1987-11-23T00:00:00Z,1989-03-02T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0509,051B,20,350,,0,0,1989-03-02T00:00:00Z,1989-11-15T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0509,125B,20,287,,0,0,1990-02-23T00:00:00Z,2001-04-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0510,902D,20,272,,0,0,1983-11-14T00:00:00Z,2006-09-21T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0511,602B,20,308,,0,0,1984-07-23T00:00:00Z,1986-07-29T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0511,101B,20,45,,0,0,1987-01-30T00:00:00Z,1989-01-26T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0511,101B,20,45,,0,0,1989-04-18T00:00:00Z,1992-08-04T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0511,101B,20,45,,0,0,1992-08-04T00:00:00Z,2001-02-15T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0512,902A,20,272,,0,0,1983-11-14T00:00:00Z,2006-09-22T00:00:01Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0513,902B,20,92,,0,0,1983-11-14T00:00:00Z,1987-04-23T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0513,902B,20,92,,0,0,1987-04-23T00:00:00Z,1994-09-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0513,084C,20,83,,0,0,1998-02-28T00:00:00Z,2001-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0514,902C,20,272,,0,0,1983-11-14T00:00:00Z,1994-09-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0514,902C,20,272,,0,0,1994-09-09T00:00:00Z,2003-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0515,605A,20,175,,0,0,1984-06-25T00:00:00Z,1993-12-16T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0515,039D,20,51,,0,0,1996-05-03T00:00:00Z,2002-08-29T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0516,110C,20,223,,0,0,1985-07-01T00:00:00Z,1988-04-15T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0516,085C,20,353,,0,0,1988-05-03T00:00:00Z,1994-04-17T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0516,085D,20,353,,0,0,1995-01-23T00:00:00Z,1996-12-08T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0518,604A,20,254,,0,0,1984-07-24T00:00:00Z,1988-07-19T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0518,604A,20,254,,0,0,1988-07-19T00:00:00Z,1990-09-11T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0518,604A,20,254,,0,0,1990-09-11T00:00:00Z,1991-07-04T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0518,046A,20,183,,0,0,1991-10-08T00:00:00Z,2002-10-07T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0519,932A,20,300,,0,0,1987-03-04T00:00:00Z,1988-02-02T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0519,085C,20,353,,0,0,1988-02-03T00:00:00Z,1988-05-03T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0519,085B,20,173,,0,0,1988-12-15T00:00:00Z,1992-03-22T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0520,931A,20,300,,0,0,1987-03-03T00:00:00Z,1992-03-23T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0520,931B,20,307,,0,0,1992-03-23T00:00:00Z,1992-08-05T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0521,127A,20,115,,0,0,1985-03-25T00:00:00Z,1990-08-25T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0521,087B,20,310,,0,0,1991-05-16T00:00:00Z,2001-04-04T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0522,123C,20,320,,0,0,1985-03-22T00:00:00Z,2007-12-31T23:59:59Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0523,124B,20,338,,0,0,1985-06-25T00:00:00Z,1992-12-02T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0523,095B,20,146,,0,0,1993-01-18T00:00:00Z,1996-04-23T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0523,095B,20,146,,0,0,1996-05-20T00:00:00Z,2001-12-12T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0524,084A,20,353,,0,0,1985-09-14T00:00:00Z,1990-10-05T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0524,084A,20,353,,0,0,1990-10-05T00:00:00Z,1993-06-17T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0524,902B,20,92,,0,0,1994-09-09T00:00:00Z,2006-09-21T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0525,806B,20,216,,0,0,1986-12-03T00:00:00Z,2006-07-26T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0526,124A,20,20,,0,0,1986-11-11T00:00:00Z,1992-12-02T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0526,095A,20,146,,0,0,1993-01-18T00:00:00Z,1994-02-03T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0526,095A,20,146,,0,0,1994-05-22T00:00:00Z,2001-12-12T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0527,806C,20,36,,0,0,1987-08-20T00:00:00Z,1990-05-23T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0527,098A,20,149,,0,0,1991-07-29T00:00:00Z,1999-06-04T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0527,037A,20,0,,0,0,2001-06-11T00:00:00Z,2002-07-29T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0528,934A,20,248,,0,0,1987-08-11T00:00:00Z,1990-08-17T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0528,028A,20,180,,0,0,1991-08-03T00:00:00Z,1994-12-11T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0528,030A,20,344,,0,0,1994-12-11T00:00:00Z,2002-08-01T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0529,085B,20,353,,0,0,1988-02-03T00:00:00Z,1988-03-14T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0529,085D,20,353,,0,0,1988-05-03T00:00:00Z,1993-07-24T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0529,085D,20,353,,0,0,1993-09-14T00:00:00Z,1994-12-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0529,095B,20,146,,0,0,1996-04-23T00:00:00Z,1996-05-20T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0530,938A,20,32,,0,0,1987-10-12T00:00:00Z,1988-06-20T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0530,938A,20,32,,0,0,1988-06-20T00:00:00Z,2001-08-28T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0531,606A,20,324,,0,0,1987-11-20T00:00:00Z,2002-08-14T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0532,642B,20,336,,0,0,1988-05-26T00:00:00Z,1988-05-27T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0532,642C,20,336,,0,0,1988-05-27T00:00:00Z,2002-08-14T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0533,024A,20,248,,0,0,1988-08-15T00:00:00Z,2003-07-08T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0534,057A,20,216,,0,0,1988-06-17T00:00:00Z,1989-03-03T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0534,057B,20,216,,0,0,1989-03-03T00:00:00Z,1990-06-28T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0534,079A,20,330,,0,0,1990-07-26T00:00:00Z,1995-09-17T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0534,943A,20,332,,0,0,1996-02-23T00:00:00Z,2004-03-24T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0535,077A,20,87,,0,0,1988-11-01T00:00:00Z,1990-02-26T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0535,077A,20,87,,0,0,1990-02-26T00:00:00Z,1994-02-22T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0535,085G,20,234,,0,0,1994-04-18T00:00:00Z,2006-02-23T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0536,045A,20,170,,0,0,1989-02-28T00:00:00Z,1991-10-08T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0536,931B,20,307,,0,0,1992-08-05T00:00:00Z,1993-07-25T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0536,931C,20,171,,0,0,1993-07-25T00:00:00Z,2001-06-15T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0537,122A,20,269,,0,0,1989-03-01T00:00:00Z,1996-04-02T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0537,089A,20,97,,0,0,1996-10-20T00:00:00Z,2002-07-02T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0538,900A,20,352,,0,0,1989-03-21T00:00:00Z,1993-04-05T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0538,060B,20,99,,0,0,1993-06-25T00:00:00Z,1994-10-14T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0538,060A,20,97,,0,0,1994-10-14T00:00:00Z,1997-06-22T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0538,060C,20,95,,0,0,1997-06-22T00:00:00Z,2002-02-23T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0539,604A,20,254,,0,0,1991-07-04T00:00:00Z,1994-07-07T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0539,058A,20,273,,0,0,1995-04-06T00:00:00Z,2002-02-25T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0540,116A,20,291,,0,0,1991-09-26T00:00:00Z,2001-12-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0541,033C,20,67,,0,0,1992-03-16T00:00:00Z,2001-01-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0542,085B,20,173,,0,0,1992-03-22T00:00:00Z,1996-12-08T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0543,911B,20,112,,0,0,1992-05-07T00:00:00Z,2002-10-24T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0544,703C,20,223,,0,0,1993-05-12T00:00:00Z,1993-09-20T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0544,703C,20,223,,0,0,1994-02-02T00:00:00Z,2003-12-05T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0545,703B,20,180,,0,0,1993-05-12T00:00:00Z,2003-12-03T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0546,703A,20,90,,0,0,1993-05-12T00:00:00Z,2000-06-21T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0547,084B,20,173,,0,0,1993-06-17T00:00:00Z,2001-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0548,084E,20,83,,0,0,1993-06-17T00:00:00Z,2001-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0549,084D,20,83,,0,0,1993-06-17T00:00:00Z,2001-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0550,084G,20,61,,0,0,1993-06-18T00:00:00Z,2001-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0551,084F,20,83,,0,0,1993-06-18T00:00:00Z,2001-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0552,084A,20,353,,0,0,1993-06-17T00:00:00Z,2001-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0553,084C,20,83,,0,0,1993-06-18T00:00:00Z,1998-02-28T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0553,502B,20,32,,0,0,1999-04-20T00:00:00Z,2004-03-24T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0553,502B,20,32,,0,0,2004-03-24T00:00:00Z,2006-10-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0554,703C,20,223,,0,0,1993-09-20T00:00:00Z,1994-02-02T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0554,095A,20,146,,0,0,1994-02-03T00:00:00Z,1994-05-22T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0554,806A,20,216,,0,0,1995-09-21T00:00:00Z,1999-06-15T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0555,106A,20,248,,0,0,1994-02-01T00:00:00Z,1995-05-16T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0555,106A,20,248,,0,0,1995-05-16T00:00:00Z,2001-02-15T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0556,125C,20,287,,0,0,1994-02-19T00:00:00Z,1994-05-12T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0556,903A,20,110,,0,0,1994-07-01T00:00:00Z,2004-03-03T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0556,903A,20,110,,0,0,2004-03-03T00:00:00Z,2004-11-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0557,944A,20,211,,0,0,1994-02-21T00:00:00Z,1995-06-17T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0557,087A,20,310,,0,0,1996-08-07T00:00:00Z,2001-04-04T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0558,903D,20,110,,0,0,1994-06-28T00:00:00Z,1999-03-05T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0559,903C,20,200,,0,0,1994-06-28T00:00:00Z,2003-04-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0559,340C,20,58,,0,0,2003-06-27T00:00:00Z,2005-04-01T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0560,920A,20,103,,0,0,1995-04-19T00:00:00Z,2003-04-14T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0560,018A,20,224,,0,0,2003-11-02T00:00:00Z,2006-02-22T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0561,912A,20,137,,0,0,1994-09-01T00:00:00Z,2001-09-28T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0562,923A,20,90,,0,0,1995-04-19T00:00:00Z,2003-01-15T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0563,038A,20,135,,0,0,1994-12-05T00:00:00Z,2001-06-26T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0564,916A,20,203,,0,0,1995-04-12T00:00:00Z,1996-07-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0564,502B,20,32,,0,0,1996-10-15T00:00:00Z,1999-04-20T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0565,087A,20,310,,0,0,1995-05-30T00:00:00Z,1996-08-07T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0565,504A,20,0,,0,0,1997-06-17T00:00:00Z,2004-03-22T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0565,501A,20,181,,0,0,2005-04-22T00:00:00Z,2006-09-15T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0566,128A,20,327,,0,0,1995-01-27T00:00:00Z,2002-09-04T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0567,937A,20,206,,0,0,1995-11-14T00:00:00Z,1999-05-11T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0568,916A,20,203,,0,0,1996-07-09T00:00:00Z,1997-04-01T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0568,903D,20,110,,0,0,1999-03-05T00:00:00Z,2001-09-29T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0569,102A,20,289,,0,0,1995-12-15T00:00:00Z,2003-07-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0570,125A,20,17,,0,0,1997-06-16T00:00:00Z,2001-04-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0571,099B,20,271,,0,0,1997-08-21T00:00:00Z,2002-08-01T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0572,020B,20,301,,0,0,1999-04-28T00:00:00Z,2005-02-11T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0573,066A,20,231,,0,0,1997-10-18T00:00:00Z,1999-09-18T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0573,066B,20,51,,0,0,1999-09-18T00:00:00Z,2003-01-10T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,0594,903C,20,200,,0,0,2003-04-10T00:00:00Z,2004-11-09T00:00:00Z
Physics and Engineering Laboratory DSIR,MO2A,MO2A,DUMMY_503A,503A,20,135,,0,0,1986-10-15T00:00:00Z,2001-05-08T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,127035,NZD,42,0,,0,0,2025-06-14T22:15:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,141002,NZF,40,0,,0,0,2019-12-17T00:00:00Z,2020-03-25T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,141012,NZA,40,0,,0,0,2019-12-22T00:00:00Z,2021-12-17T23:59:59Z
SAIC,BPR Subsystem,BPR Subsystem,141016,NZC,40,0,,0,0,2019-12-13T00:00:00Z,2021-12-10T23:59:59Z
SAIC,BPR Subsystem,BPR Subsystem,141019,NZE,40,0,,0,0,2019-12-19T00:00:00Z,2021-12-11T23:59:59Z
SAIC,BPR Subsystem,BPR Subsystem,141019,NZL,42,0,,0,0,2025-06-06T20:15:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,151940,NZK,42,0,,0,0,2025-06-09T22:15:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,190704,NZD,40,0,,0,0,2021-07-23T00:00:00Z,2023-06-11T18:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,190704,NZC,42,0,,0,0,2023-12-09T01:15:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,190705,NZJ,41,0,,0,0,2023-05-29T22:15:00Z,2025-05-31T23:59:45Z
SAIC,BPR Subsystem,BPR Subsystem,190706,NZB,40,0,,0,0,2020-09-18T21:12:30Z,2022-08-14T22:59:45Z
SAIC,BPR Subsystem,BPR Subsystem,190706,NZB,42,0,,0,0,2023-12-07T14:15:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,190707,NZG,41,0,,0,0,2022-07-30T20:15:00Z,2024-06-22T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,190724,NZH,40,0,,0,0,2020-09-03T22:24:30Z,2022-08-01T00:12:30Z
SAIC,BPR Subsystem,BPR Subsystem,190724,NZK,41,0,,0,0,2023-06-06T21:00:00Z,2025-06-08T22:59:45Z
SAIC,BPR Subsystem,BPR Subsystem,190725,NZI,41,0,,0,0,2022-08-03T21:15:00Z,2024-06-27T22:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,190726,NZG,40,0,,0,0,2020-09-10T22:57:30Z,2022-07-29T18:02:45Z
SAIC,BPR Subsystem,BPR Subsystem,190726,NZA,42,0,,0,0,2023-12-16T00:15:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,190727,NZL,41,0,,0,0,2023-06-03T20:15:00Z,2025-06-04T22:59:45Z
SAIC,BPR Subsystem,BPR Subsystem,191002,NZJ,40,0,,0,0,2021-07-09T00:00:00Z,2023-05-28T18:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,191002,NZE,42,0,,0,0,2023-12-12T20:15:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,191002-9,NZI,40,0,,0,0,2020-09-08T03:15:45Z,2022-08-02T21:59:30Z
SAIC,BPR Subsystem,BPR Subsystem,200101,NZK,40,0,,0,0,2021-07-15T00:00:00Z,2023-06-06T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,200117,NZD,41,0,,0,0,2023-06-13T21:15:00Z,2025-06-13T20:59:45Z
SAIC,BPR Subsystem,BPR Subsystem,200117-16,NZF,41,0,,0,0,2020-08-31T23:10:15Z,2022-08-10T00:59:45Z
SAIC,BPR Subsystem,BPR Subsystem,201001,NZI,42,0,,0,0,2024-06-28T21:29:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,201002,NZL,40,0,,0,0,2021-07-12T00:00:00Z,2023-06-03T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,201002,NZH,42,0,,0,0,2024-06-25T21:37:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,201003,NZC,41,0,,0,0,2021-12-11T00:00:00Z,2023-12-08T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,201003,NZF,43,0,,0,0,2024-07-04T00:00:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,201004,NZE,41,0,,0,0,2021-12-14T00:00:00Z,2023-12-09T23:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,201004,NZG,42,0,,0,0,2024-06-23T05:15:00Z,9999-01-01T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,201005,NZA,41,0,,0,0,2021-12-18T00:00:00Z,2023-12-15T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,210325,NZB,41,0,,0,0,2022-08-15T20:15:00Z,2023-12-06T00:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,220112,NZH,41,0,,0,0,2022-08-01T20:15:00Z,2024-06-24T22:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,220113,NZF,42,0,,0,0,2022-08-11T00:15:00Z,2024-07-02T22:00:00Z
SAIC,BPR Subsystem,BPR Subsystem,220113,NZJ,42,0,,0,0,2025-06-02T03:15:00Z,9999-01-01T00:00:00Z
Terra Tech,DCA-333,DCA-333,333,642D,20,243,,0,0,1990-03-27T00:00:00Z,1990-05-02T00:00:00Z
Terra Tech,DCA-333,DCA-333,333,941A,20,205,,0,0,1990-05-04T00:00:00Z,1990-11-05T00:00:00Z
Terra Tech,DCA-333,DCA-333,333,468A,20,11,,0,0,1991-06-27T00:00:00Z,1994-02-01T00:00:00Z
Terra Tech,DCA-333,DCA-333,333,077B,20,357,,0,0,1994-02-22T00:00:00Z,1995-06-19T00:00:00Z
Terra Tech,DCA-333,DCA-333,333,039E,20,321,,0,0,2000-08-04T00:00:00Z,2002-07-29T00:00:00Z
Terra Tech,DCA-333,DCA-333,334,642J,20,320,,0,0,1995-03-02T00:00:00Z,1995-10-12T00:00:00Z
Terra Tech,DCA-333,DCA-333,336,039E,20,141,,0,0,1989-04-13T00:00:00Z,1990-05-14T00:00:00Z
Terra Tech,DCA-333,DCA-333,336,039E,20,141,,0,0,1990-05-14T00:00:00Z,1990-10-08T00:00:00Z
Terra Tech,DCA-333,DCA-333,336,039E,20,51,,0,0,1990-10-08T00:00:00Z,1990-11-15T00:00:00Z
Terra Tech,DCA-333,DCA-333,336,039E,20,51,,0,0,1991-05-16T00:00:00Z,1991-08-16T00:00:00Z
Terra Tech,DCA-333,DCA-333,336,039E,20,51,,0,0,1991-08-16T00:00:00Z,1994-04-10T00:00:00Z
Terra Tech,DCA-333,DCA-333,336,925A,20,119,,0,0,1994-07-26T00:00:00Z,1995-10-24T00:00:00Z
Terra Tech,DCA-333,DCA-333,336,039E,20,51,,0,0,1996-05-03T00:00:00Z,1999-04-20T00:00:00Z
Terra Tech,DCA-333,DCA-333,337,935B,20,344,,0,0,1989-05-09T00:00:00Z,1990-01-31T00:00:00Z
Terra Tech,DCA-333,DCA-333,337,642D,20,243,,0,0,1990-02-02T00:00:00Z,1990-02-12T00:00:00Z
Terra Tech,DCA-333,DCA-333,337,935B,20,344,,0,0,1990-02-12T00:00:00Z,1990-04-27T00:00:00Z
Terra Tech,DCA-333,DCA-333,337,935B,20,344,,0,0,1990-04-27T00:00:00Z,1990-06-16T00:00:00Z
