Station,Location,Band,Source,Sampling Rate,Axial,Reversed,Triggered,Start Date,End Date
CBLB,2G,H,N,200,XYZ,false,false,2019-11-16T00:00:00Z,9999-01-01T00:00:00Z
CCCC,20,B,N,50,true,false,false,2016-07-13T02:40:00Z,2020-06-16T00:00:00Z
CCCC,20,H,N,200,true,false,true,2006-08-16T04:01:00Z,2020-02-08T23:59:00Z
CCCC,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
CCMB,21,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,22,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,23,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,24,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,25,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,26,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,27,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,28,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,29,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,2A,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,2B,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,2C,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,2D,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,2E,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,2F,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCMB,2G,H,N,200,XYZ,false,false,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCPS,20,H,N,200,true,false,true,1999-08-04T21:00:00Z,2001-05-24T18:15:00Z
CCW,10,E,H,100,false,false,false,2003-06-15T04:50:00Z,2003-06-19T13:30:00Z
CCW,11,E,H,100,false,false,false,2003-06-15T04:50:00Z,2004-04-13T20:00:00Z
CDZ,10,S,H,50,false,false,true,1989-12-02T16:12:00Z,1990-04-25T19:32:00Z
CECS,20,B,N,50,true,false,false,2014-12-16T00:30:00Z,2020-06-16T00:00:00Z
CECS,20,H,N,200,true,false,true,2002-02-23T05:30:00Z,9999-01-01T00:00:00Z
CG1F,10,S,H,50,false,false,true,1993-03-21T05:10:00Z,1993-06-16T05:18:00Z
CHE,10,S,H,50,false,false,true,1989-06-04T06:22:00Z,1989-06-08T08:18:00Z
CHHC,20,H,N,200,true,false,true,2006-08-16T21:00:00Z,2013-06-03T22:00:00Z
CHIT,40,L,T,1,false,false,false,2007-12-16T00:00:00Z,9999-01-01T00:00:00Z
CHIT,40,B,T,10,false,false,false,2007-12-16T00:00:00Z,9999-01-01T00:00:00Z
CHIT,41,L,T,1,false,false,false,2007-12-16T00:00:00Z,9999-01-01T00:00:00Z
CHIT,41,B,T,10,false,false,false,2007-12-16T00:00:00Z,9999-01-01T00:00:00Z
CHST,40,L,T,1,false,false,false,2015-06-25T00:00:00Z,9999-01-01T00:00:00Z
CHST,40,B,T,10,false,false,false,2015-06-25T00:00:00Z,9999-01-01T00:00:00Z
CHST,41,L,T,1,false,false,false,2015-06-25T00:00:00Z,9999-01-01T00:00:00Z
CHST,41,B,T,10,false,false,false,2015-06-25T00:00:00Z,9999-01-01T00:00:00Z
CJHB,21,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,22,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,23,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,24,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,25,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,26,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,27,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,28,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,29,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,2A,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,2B,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,2C,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,2D,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,2E,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,2F,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CJHB,2G,H,N,200,XYZ,false,false,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CKCJ,10,S,H,50,false,false,true,2001-12-10T03:28:00Z,2001-12-27T02:46:00Z
CKHZ,10,E,H,100,false,false,false,2007-08-29T03:00:00Z,9999-01-01T00:00:00Z
CLAM,10,S,H,50,false,false,true,1993-10-18T05:51:00Z,1994-03-04T16:26:00Z
CMHS,20,B,N,50,true,false,false,2015-06-09T00:05:30Z,2017-12-12T20:46:00Z
CMHS,20,H,N,200,true,false,true,2001-11-08T03:00:00Z,2017-12-12T20:46:00Z
CMWS,20,H,N,200,false,false,true,2013-07-24T03:00:25Z,2013-11-19T10:00:00Z
CMWZ,10,E,H,100,false,false,false,2003-12-10T19:00:02Z,9999-01-01T00:00:00Z
CMWZ,20,B,N,50,false,false,false,2016-11-15T04:30:00Z,2020-06-16T00:00:00Z
CMWZ,20,H,N,200,false,false,true,2016-11-15T04:30:00Z,2020-01-29T00:00:00Z
CMWZ,20,H,N,200,false,false,false,2020-01-29T22:15:00Z,9999-01-01T00:00:00Z
CNGZ,10,E,H,100,false,false,false,2007-08-04T00:01:00Z,9999-01-01T00:00:00Z
COHF,10,S,H,50,false,false,true,2003-08-24T01:47:00Z,2003-09-15T15:11:00Z
COLD,20,H,N,200,true,false,true,2010-09-06T00:00:02Z,2012-10-31T00:00:00Z
CONM,10,S,H,50,false,false,true,1993-10-22T23:39:00Z,1994-03-11T13:07:00Z
COVZ,10,V,H,0.1,true,false,false,2009-04-01T23:00:00Z,2013-05-24T00:00:00Z
COVZ,10,L,H,1,true,false,false,2009-04-01T23:00:00Z,2022-06-09T00:02:00Z
COVZ,10,L,H,1,true,false,false,2024-09-08T21:32:00Z,2024-09-23T21:29:00Z
COVZ,10,H,H,100,true,false,false,2009-04-22T23:00:00Z,2024-09-23T21:29:00Z
COVZ,11,L,H,1,true,false,false,2024-09-25T02:17:00Z,9999-01-01T00:00:00Z
COVZ,11,H,H,100,true,false,false,2024-09-25T02:17:00Z,9999-01-01T00:00:00Z
COVZ,20,H,N,200,false,false,false,2023-11-02T00:59:00Z,9999-01-01T00:00:00Z
COVZ,30,L,D,1,false,false,false,2007-03-09T00:01:00Z,9999-01-01T00:00:00Z
COVZ,30,H,D,100,false,false,false,2007-03-09T00:01:00Z,9999-01-01T00:00:00Z
COVZ,31,L,D,1,false,false,false,2014-04-01T23:40:00Z,2015-02-23T00:00:00Z
COVZ,31,H,D,100,false,false,false,2014-04-01T23:40:00Z,2015-02-23T00:00:00Z
CPE,10,S,H,50,false,false,true,1990-10-05T11:52:00Z,1990-10-07T19:26:00Z
CPFS,20,B,N,50,true,false,false,2014-05-01T03:00:00Z,2019-08-30T00:00:00Z
CPFS,20,H,N,200,true,false,true,2002-01-16T01:00:00Z,2019-08-30T00:00:00Z
CPFS,21,B,N,50,true,false,false,2019-08-30T01:00:00Z,2020-06-16T00:00:00Z
CPFS,21,H,N,200,true,false,true,2019-08-30T01:00:00Z,2020-02-08T23:59:00Z
CPFS,21,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
CPIB,21,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,21,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,21,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,21,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,22,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,22,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,22,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,22,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,23,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,23,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,23,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,23,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,24,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,24,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,24,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,24,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,25,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,25,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,25,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,25,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,26,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,26,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,26,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,26,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,27,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,27,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,27,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,27,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,28,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,28,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,28,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,28,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,29,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,29,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,29,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,29,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,2A,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2A,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2A,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,2A,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,2B,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2B,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2B,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,2B,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,2C,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2C,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2C,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,2C,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,2D,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2D,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2D,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,2D,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,2E,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2E,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2E,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,2E,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,2F,B,N,50,XYZ,false,false,2012-05-15T00:01:00Z,2019-12-16T00:00:00Z
CPIB,2F,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2F,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,2F,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIB,2G,B,N,50,XYZ,false,false,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2G,H,N,200,XYZ,false,true,2012-05-15T00:00:00Z,2019-12-16T00:00:00Z
CPIB,2G,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2024-06-12T23:25:00Z
CPIB,2G,H,N,200,true,false,false,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
CPIT,40,L,T,1,false,false,false,2009-09-16T00:00:00Z,9999-01-01T00:00:00Z
CPIT,40,B,T,10,false,false,false,2009-09-16T00:00:00Z,9999-01-01T00:00:00Z
CPIT,41,L,T,1,false,false,false,2009-09-16T00:00:00Z,9999-01-01T00:00:00Z
CPIT,41,B,T,10,false,false,false,2009-09-16T00:00:00Z,9999-01-01T00:00:00Z
CPLB,21,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,21,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,21,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,21,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,22,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,22,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,22,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,22,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,23,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,23,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,23,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,23,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,24,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,24,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,24,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,24,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,25,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,25,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,25,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,25,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,26,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,26,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,26,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,26,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,27,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,27,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,27,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,27,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,28,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,28,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,28,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,28,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,29,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,29,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,29,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,29,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2A,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2A,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2A,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2A,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2B,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2B,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2B,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2B,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2C,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2C,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2C,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2C,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2D,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2D,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2D,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2D,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2E,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2E,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2E,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2E,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2F,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2F,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2F,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2F,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2G,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2G,B,N,50,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPLB,2G,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T23:59:00Z
CPLB,2G,H,N,200,XYZ,false,false,2011-08-07T00:00:01Z,2019-01-19T21:00:00Z
CPWZ,10,E,H,100,false,false,false,2009-07-07T01:00:00Z,9999-01-01T00:00:00Z
CPWZ,20,H,N,200,false,false,false,2023-02-10T02:04:00Z,9999-01-01T00:00:00Z
CPXB,21,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,21,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,21,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,21,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,22,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,22,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,22,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,22,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,23,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,23,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,23,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,23,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,24,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,24,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,24,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,24,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,25,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,25,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,25,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,25,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,26,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,26,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,26,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,26,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,27,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,27,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,27,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,27,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,28,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,28,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,28,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,28,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,29,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,29,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,29,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,29,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CPXB,2A,B,N,50,true,false,false,2010-05-01T00:00:02Z,2019-12-16T00:00:00Z
CPXB,2A,H,N,200,true,false,false,2010-05-01T00:00:02Z,2020-12-14T19:55:00Z
CPXB,2A,H,N,200,XYZ,false,false,2020-12-17T20:35:00Z,2023-12-31T23:59:00Z
CPXB,2A,H,N,200,true,false,false,2024-01-01T00:00:01Z,9999-01-01T00:00:00Z
CREC,10,S,H,50,false,false,true,2001-01-09T11:09:00Z,2001-06-24T11:39:00Z
CRLZ,10,,,0.1,false,false,false,2004-01-01T00:00:00Z,2014-12-31T00:00:00Z
CRLZ,10,S,H,50,false,false,true,1996-02-22T22:00:00Z,1997-02-20T20:41:00Z
CRLZ,20,H,N,200,false,false,true,2003-03-12T00:00:01Z,2014-01-09T00:00:00Z
CRSZ,10,E,H,100,false,false,false,2015-11-15T05:25:00Z,9999-01-01T00:00:00Z
CRSZ,20,B,N,50,false,false,false,2015-11-15T05:25:00Z,2020-06-16T00:00:00Z
CRSZ,20,H,N,200,false,false,true,2015-11-15T05:25:00Z,2020-02-08T23:59:00Z
CRSZ,20,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
CS1A,10,S,H,50,false,false,true,1995-11-09T00:00:01Z,1995-11-27T00:00:00Z
CS2F,10,S,H,50,false,false,true,2003-09-25T01:21:00Z,2004-04-28T06:04:00Z
CSBF,20,H,N,200,true,false,true,2003-08-25T01:00:00Z,2003-09-08T07:35:00Z
CSCP,10,E,H,100,false,false,false,2013-07-23T00:00:10Z,2013-11-19T10:00:00Z
CSCV,10,S,H,50,false,false,true,1995-10-21T02:28:00Z,1995-12-25T17:16:00Z
CSHS,20,B,N,50,true,false,false,2014-12-16T23:30:00Z,2020-06-16T00:00:00Z
CSHS,20,H,N,200,true,false,true,2001-11-10T03:00:00Z,2020-02-08T23:59:59Z
CSHS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
CSKK,10,E,H,100,false,false,false,2013-07-24T00:00:20Z,2013-11-19T10:00:00Z
