Make,Model,Serial,Version,Start Date,End Date,Notes
Nanometrics,Centaur CTR4-6S,9502,4.8.5,2023-08-11T04:45:21Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9503,4.8.5,2023-08-11T02:44:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9504,4.5.20,2023-02-22T19:13:00Z,2023-08-15T03:09:42Z,
Nanometrics,Centaur CTR4-6S,9504,4.8.5,2023-08-15T03:09:42Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9505,4.5.20,2023-03-09T01:09:00Z,2023-07-31T23:35:45Z,
Nanometrics,Centaur CTR4-6S,9505,4.8.5,2023-07-31T23:35:45Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9506,4.8.5,2023-08-11T02:44:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9507,4.5.20,2022-11-17T22:13:00Z,2023-08-16T01:03:56Z,
Nanometrics,Centaur CTR4-6S,9507,4.8.5,2023-08-16T01:03:56Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9508,4.5.20,2022-11-29T03:55:00Z,2023-08-03T02:21:08Z,
Nanometrics,Centaur CTR4-6S,9508,4.8.5,2023-08-03T02:21:08Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9510,4.5.20,2023-02-23T03:16:00Z,2023-08-01T22:47:27Z,
Nanometrics,Centaur CTR4-6S,9510,4.8.5,2023-08-01T22:47:27Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9511,4.5.20,2023-01-18T01:13:00Z,2023-08-10T21:04:00Z,
Nanometrics,Centaur CTR4-6S,9511,4.8.5,2023-08-10T21:04:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9530,4.8.5,2024-09-11T00:40:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9543,4.8.5,2024-09-03T04:24:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9590,4.8.5,2025-03-27T20:42:00Z,2025-07-28T00:41:00Z,
Nanometrics,Centaur CTR4-6S,9597,4.8.5,2025-12-09T01:25:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9598,4.8.5,2025-05-07T23:02:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9711,4.5.20,2022-12-07T04:30:00Z,2023-07-31T23:35:28Z,
Nanometrics,Centaur CTR4-6S,9711,4.8.5,2023-07-31T23:35:28Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9715,4.8.5,2025-03-27T23:14:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9716,4.5.20,2022-12-20T22:30:00Z,2023-08-03T02:44:39Z,
Nanometrics,Centaur CTR4-6S,9716,4.8.5,2023-08-03T02:44:39Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9718,4.5.20,2022-12-21T22:00:00Z,2023-08-14T20:06:25Z,
Nanometrics,Centaur CTR4-6S,9718,4.8.5,2023-08-14T20:06:25Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9719,4.5.20,2023-04-18T20:33:00Z,2023-08-01T02:22:33Z,
Nanometrics,Centaur CTR4-6S,9719,4.8.5,2023-08-01T02:22:33Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9721,4.5.20,2023-03-14T23:20:00Z,2023-08-16T11:19:42Z,
Nanometrics,Centaur CTR4-6S,9721,4.8.5,2023-08-16T11:19:42Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9723,4.8.5,2023-05-26T03:39:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9724,4.5.20,2023-04-20T02:47:00Z,2023-08-10T21:12:44Z,
Nanometrics,Centaur CTR4-6S,9724,4.8.5,2023-08-10T21:12:44Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9725,4.5.20,2023-01-16T22:27:00Z,2023-08-11T02:48:52Z,
Nanometrics,Centaur CTR4-6S,9725,4.8.5,2023-08-11T02:48:52Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9726,4.5.20,2022-12-19T02:31:00Z,2023-08-02T13:44:50Z,
Nanometrics,Centaur CTR4-6S,9726,4.8.5,2023-08-02T13:44:50Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9727,4.5.20,2022-12-19T00:05:00Z,2023-08-14T01:16:07Z,
Nanometrics,Centaur CTR4-6S,9727,4.8.5,2023-08-14T01:16:07Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9729,4.5.20,2023-04-04T03:39:00Z,2023-08-11T02:45:12Z,
Nanometrics,Centaur CTR4-6S,9729,4.8.5,2023-08-11T02:45:12Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9730,4.5.20,2023-01-16T01:03:00Z,2023-08-14T14:22:34Z,
Nanometrics,Centaur CTR4-6S,9730,4.8.5,2023-08-14T14:22:34Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9731,4.5.20,2022-12-21T02:40:00Z,2023-08-01T20:56:43Z,
Nanometrics,Centaur CTR4-6S,9731,4.8.5,2023-08-01T20:56:43Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9732,4.5.20,2023-01-24T20:20:00Z,2023-08-01T03:32:17Z,
Nanometrics,Centaur CTR4-6S,9732,4.8.5,2023-08-01T03:32:17Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9733,4.5.20,2022-12-22T00:31:15Z,2023-05-24T21:01:00Z,
Nanometrics,Centaur CTR4-6S,9733,4.8.5,2023-08-23T23:19:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9734,4.5.20,2023-02-17T03:46:00Z,2023-08-08T07:32:20Z,
Nanometrics,Centaur CTR4-6S,9734,4.8.5,2023-08-08T07:32:20Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9869,4.8.5,2023-06-19T00:08:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9876,4.5.20,2023-05-17T21:39:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9877,4.8.5,2023-10-02T03:39:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9880,4.8.5,2023-07-11T03:48:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9881,4.8.5,2024-06-21T01:25:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9882,4.8.5,2023-09-14T22:37:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9883,4.5.20,2023-04-18T03:01:00Z,2023-08-14T21:23:24Z,
Nanometrics,Centaur CTR4-6S,9883,4.8.5,2023-08-14T21:23:24Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9885,4.8.5,2023-06-18T23:58:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9886,4.8.5,2023-10-16T23:46:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9887,4.5.20,2023-01-18T04:14:00Z,2023-08-14T08:50:47Z,
Nanometrics,Centaur CTR4-6S,9887,4.8.5,2023-08-14T08:50:47Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9888,4.5.20,2023-04-18T02:55:00Z,2023-08-10T21:19:01Z,
Nanometrics,Centaur CTR4-6S,9888,4.8.5,2023-08-10T21:19:01Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9889,4.8.5,2023-06-26T20:28:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9890,4.8.5,2023-10-17T03:46:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9891,4.5.20,2023-05-25T04:20:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9892,4.8.5,2025-03-16T22:36:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9893,4.5.20,2023-05-04T02:09:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9894,4.8.5,2023-06-27T00:27:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9895,4.8.5,2023-07-19T21:31:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9899,4.5.20,2023-05-10T04:05:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9901,4.8.5,2023-08-07T03:55:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9902,4.8.5,2024-02-28T00:10:00Z,2024-07-07T01:49:00Z,
Nanometrics,Centaur CTR4-6S,9903,4.5.20,2023-03-01T04:03:00Z,2023-08-15T05:50:33Z,
Nanometrics,Centaur CTR4-6S,9903,4.8.5,2023-08-15T05:50:33Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9904,4.8.5,2023-09-14T04:26:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9905,4.8.5,2024-10-23T04:29:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9906,4.8.5,2023-10-03T01:38:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9907,4.5.20,2023-04-14T10:38:00Z,2023-08-11T12:03:01Z,
Nanometrics,Centaur CTR4-6S,9907,4.8.5,2023-08-11T12:03:01Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9908,4.8.5,2023-08-07T03:55:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9914,4.8.5,2023-10-08T22:46:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9916,4.8.5,2023-07-19T02:30:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9917,4.8.5,2023-05-23T01:14:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9918,4.8.5,2023-08-03T11:24:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9920,4.8.5,2023-07-18T03:24:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9921,4.8.5,2023-06-19T00:07:00Z,9999-01-01T00:00:00Z,
Nanometrics,Centaur CTR4-6S,9922,4.8.5,2023-10-04T23:58:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001238,4.3.28,2020-07-02T02:34:00Z,2022-03-01T01:49:00Z,
Nanometrics,TitanSMA,001238,4.5.22,2022-03-01T01:49:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001239,4.3.28,2020-10-07T23:21:00Z,2022-03-28T01:49:25Z,
Nanometrics,TitanSMA,001239,4.5.22,2022-03-28T01:49:25Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001240,4.3.28,2021-07-07T21:53:00Z,2022-03-28T01:48:00Z,
Nanometrics,TitanSMA,001240,4.5.22,2022-03-28T01:48:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001241,4.3.28,2020-07-05T22:58:00Z,2022-03-23T03:00:00Z,
Nanometrics,TitanSMA,001241,4.5.22,2022-03-23T03:00:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001242,4.3.28,2021-09-23T22:43:00Z,2022-03-28T01:51:30Z,
Nanometrics,TitanSMA,001242,4.5.22,2022-03-28T01:51:30Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001243,4.3.28,2020-06-13T00:58:00Z,2022-03-23T03:01:00Z,
Nanometrics,TitanSMA,001243,4.5.22,2022-03-23T03:01:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001244,4.3.28,2021-08-09T23:09:00Z,2022-02-28T20:37:00Z,
Nanometrics,TitanSMA,001244,4.5.22,2022-02-28T20:37:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001245,4.3.28,2021-03-15T22:42:00Z,2022-03-24T01:36:00Z,
Nanometrics,TitanSMA,001245,4.5.22,2022-03-24T01:36:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001246,4.3.28,2021-05-23T22:10:00Z,2022-03-24T01:36:00Z,
Nanometrics,TitanSMA,001246,4.5.22,2022-03-24T01:36:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001247,4.3.28,2020-07-23T20:35:00Z,2022-03-28T01:48:30Z,
Nanometrics,TitanSMA,001247,4.5.22,2022-03-28T01:48:30Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001248,4.3.28,2021-05-25T21:18:00Z,2022-03-23T01:26:00Z,
Nanometrics,TitanSMA,001248,4.5.22,2022-03-23T01:26:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001249,4.3.28,2021-06-03T04:19:00Z,2022-03-24T01:36:00Z,
Nanometrics,TitanSMA,001249,4.5.22,2022-03-24T01:36:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001250,4.3.28,2021-06-24T22:00:00Z,2022-03-28T01:49:50Z,
Nanometrics,TitanSMA,001250,4.5.22,2022-03-28T01:49:50Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001251,4.3.28,2020-07-07T02:20:00Z,2021-09-23T20:00:00Z,
Nanometrics,TitanSMA,001251,4.5.22,2023-03-24T03:10:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001252,4.3.28,2021-06-23T04:42:00Z,2022-03-23T03:01:00Z,
Nanometrics,TitanSMA,001252,4.5.22,2022-03-23T03:01:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001253,4.3.28,2020-07-08T03:06:00Z,2022-03-23T03:01:00Z,
Nanometrics,TitanSMA,001253,4.5.22,2022-03-23T03:01:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001254,4.3.28,2020-08-13T01:26:00Z,2022-03-28T01:50:20Z,
Nanometrics,TitanSMA,001254,4.5.22,2022-03-28T01:50:20Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001255,4.3.28,2020-06-23T01:34:00Z,2022-03-24T01:36:00Z,
Nanometrics,TitanSMA,001255,4.5.22,2022-03-24T01:36:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001256,4.3.28,2021-05-27T04:10:00Z,2022-03-28T01:51:00Z,
Nanometrics,TitanSMA,001256,4.5.22,2022-03-28T01:51:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001257,4.3.28,2020-06-23T00:23:00Z,2021-09-20T15:47:00Z,
Nanometrics,TitanSMA,001257,4.5.22,2023-11-02T00:59:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001258,4.3.28,2020-09-30T00:05:00Z,2022-03-14T21:24:00Z,
Nanometrics,TitanSMA,001258,4.5.22,2022-03-14T21:24:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001259,4.5.22,2024-10-17T22:26:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001260,4.3.28,2020-05-26T03:24:00Z,2022-03-17T03:37:00Z,
Nanometrics,TitanSMA,001260,4.5.22,2022-03-17T03:37:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001261,4.3.28,2021-10-22T00:32:00Z,2022-02-21T02:58:00Z,
Nanometrics,TitanSMA,001261,4.5.22,2022-02-21T02:58:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001705,4.5.22,2022-04-13T03:37:00Z,2025-07-18T01:23:00Z,
Nanometrics,TitanSMA,001706,4.5.22,2022-02-01T03:16:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001708,4.5.22,2021-11-25T01:47:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001709,4.5.22,2024-01-09T00:14:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001710,4.5.22,2023-08-30T23:44:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001712,4.5.22,2022-03-03T23:10:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001713,4.3.28,2022-10-19T01:30:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001714,4.5.22,2021-10-24T03:28:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001715,4.5.22,2022-02-09T01:57:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001717,4.5.22,2023-06-16T02:49:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001890,4.5.22,2023-09-26T00:40:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001891,4.5.22,2023-04-20T23:02:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001892,4.5.22,2023-06-21T21:37:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001893,4.5.22,2023-01-13T02:51:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001894,4.5.22,2023-03-02T23:19:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001895,4.5.22,2022-08-08T01:20:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001896,4.5.22,2023-10-01T00:00:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001897,4.5.22,2023-09-27T03:42:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001898,4.5.22,2022-07-13T00:30:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001899,4.5.22,2023-09-15T00:21:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001911,4.5.22,2024-08-15T01:15:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001912,4.3.28,2022-10-20T02:28:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001913,4.5.22,2023-01-29T01:27:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001914,4.5.22,2023-09-28T00:29:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,001915,4.5.22,2022-09-06T21:37:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002024,4.5.22,2023-11-13T21:29:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002026,4.5.22,2023-06-14T03:35:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002027,4.5.22,2023-09-05T10:41:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002028,4.5.22,2023-09-07T02:01:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002029,4.5.22,2023-04-19T04:34:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002175,4.5.22,2023-12-11T03:38:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002176,4.5.22,2023-12-20T02:14:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002177,4.5.22,2023-11-27T23:30:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002178,4.5.22,2023-12-14T02:19:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002179,4.5.22,2024-01-19T03:27:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002180,4.5.22,2024-02-25T23:59:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002181,4.5.22,2023-11-27T01:51:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002183,4.5.22,2023-11-13T01:53:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002184,4.5.22,2023-12-12T23:31:00Z,2024-09-24T22:22:00Z,
Nanometrics,TitanSMA,002184,4.9.2,2025-03-11T23:54:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002185,4.5.22,2023-12-13T20:45:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002197,4.5.22,2024-05-02T00:27:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002198,4.5.22,2025-08-25T23:50:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002199,4.5.22,2024-02-15T01:00:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002200,4.9.2,2024-12-11T04:03:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002201,4.5.22,2024-05-01T03:56:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002202,4.5.22,2024-04-29T00:35:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002203,4.5.22,2024-02-29T02:18:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002204,4.5.22,2024-02-28T23:26:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002205,4.5.22,2024-02-20T21:06:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002206,4.5.22,2024-10-11T02:05:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002207,4.5.22,2024-06-06T21:37:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002208,4.5.22,2024-02-28T23:23:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002209,4.5.22,2024-05-30T23:32:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002210,4.5.22,2023-11-23T21:52:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002211,4.5.22,2024-02-07T01:53:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002212,4.5.22,2024-04-18T00:08:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002213,4.5.22,2024-05-30T04:07:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002214,4.5.22,2024-04-29T04:40:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002215,4.5.22,2024-05-09T23:23:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002217,4.5.22,2024-04-18T03:04:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002337,4.5.22,2024-11-30T20:37:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002340,4.5.22,2024-08-19T23:12:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002341,4.5.22,2024-09-26T03:13:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002342,4.5.22,2024-06-12T23:06:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002343,4.5.22,2024-09-25T22:16:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002344,4.5.22,2024-09-16T23:27:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002346,4.9.2,2025-04-01T00:42:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002348,4.5.22,2024-09-10T05:35:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002349,4.5.22,2024-09-02T22:39:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002416,4.9.2,2025-02-20T20:01:00Z,2025-04-16T02:01:00Z,
Nanometrics,TitanSMA,002417,4.9.2,2025-01-29T04:19:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002418,4.9.2,2025-02-20T12:00:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002419,4.9.2,2025-03-06T01:42:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002420,4.9.2,2025-02-10T23:13:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002421,4.9.2,2025-05-07T23:02:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002422,4.9.2,2025-07-10T00:40:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002423,4.9.2,2025-10-13T20:57:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002424,4.9.2,2025-08-26T23:45:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002425,4.9.2,2025-07-24T02:54:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002426,4.9.2,2025-05-19T05:36:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002437,4.9.2,2025-06-19T00:14:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002438,4.9.2,2025-02-11T04:31:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002440,4.9.2,2025-07-29T01:05:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002441,4.9.2,2025-03-12T20:34:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002452,4.9.2,2025-08-14T00:22:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002453,4.9.2,2025-06-06T04:09:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002454,4.9.2,2025-03-12T21:44:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002526,4.9.2,2025-09-09T22:23:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002528,4.9.2,2025-08-27T22:12:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002529,4.9.2,2025-09-19T02:04:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002532,4.9.2,2025-11-03T23:15:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002534,4.9.2,2025-07-31T22:56:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002535,4.9.2,2025-10-13T21:33:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002536,4.9.2,2025-09-08T02:20:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002537,4.9.2,2025-09-18T00:34:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002539,4.9.2,2025-09-30T02:03:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002542,4.9.2,2025-09-17T21:56:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002543,4.9.2,2025-08-12T00:16:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002544,4.9.2,2025-09-09T04:11:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002545,4.9.2,2025-07-10T22:07:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002546,4.9.2,2025-08-12T02:49:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002547,4.9.2,2025-07-31T01:52:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002548,4.9.2,2025-09-16T23:58:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002549,4.9.2,2025-08-01T00:43:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002550,4.9.2,2025-09-09T01:37:00Z,9999-01-01T00:00:00Z,
Nanometrics,TitanSMA,002644,4.9.2,2025-12-02T23:17:00Z,9999-01-01T00:00:00Z,
SAIC,BPR Subsystem,127035,02.08,2025-06-14T22:15:00Z,9999-01-01T00:00:00Z,
SAIC,BPR Subsystem,141002,02.07,2019-12-17T00:00:00Z,2020-03-25T00:00:00Z,
SAIC,BPR Subsystem,141012,02.07,2019-12-22T00:00:00Z,9999-01-01T00:00:00Z,
SAIC,BPR Subsystem,141016,02.07,2019-12-13T00:00:00Z,9999-01-01T00:00:00Z,
SAIC,BPR Subsystem,141019,02.07,2019-12-19T00:00:00Z,2021-12-11T23:59:59Z,
